Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Lead_Time_Days,GSCPI,gust_kph,precip_mm
SC-14105,2025-09-26,Busan,Shanghai,Road,Pharmaceuticals,10125.45,146.36,10.63,-0.02,6.4,0.1875
SC-14106,2025-09-23,Hamburg,Dubai,Sea,Pharmaceuticals,14496.89,73.21,34.76,-0.02,22.25625,0.0
SC-14107,2024-09-08,Shanghai,Dubai,Sea,Pharmaceuticals,1231.04,405.8,2.08,0.1,22.25625,0.0
SC-14108,2025-10-24,Rotterdam,Busan,Road,Textiles,13410.57,112.1,35.6,-0.08,6.4125,0.08125
SC-14109,2024-10-29,Shanghai,Busan,Sea,Perishables,8864.78,358.98,128.5,-0.35,6.4125,0.08125
SC-14110,2025-05-25,Rotterdam,Dubai,Air,Textiles,8676.83,471.71,1.7,0.28,22.25625,0.0
SC-14111,2025-02-25,Singapore,Rotterdam,Road,Perishables,7754.04,264.36,6.48,0.0,16.075,0.03125
SC-14112,2025-07-17,Busan,Hamburg,Road,Electronics,1506.21,270.47,1.39,0.02,14.15,0.2625
SC-14113,2025-05-05,Singapore,Hamburg,Sea,Textiles,1803.21,231.06,8.98,0.28,14.15,0.2625
SC-14114,2024-03-03,Rotterdam,Shanghai,Air,Pharmaceuticals,9213.22,163.62,4.25,-0.36,6.4,0.1875
SC-14115,2024-03-30,Los Angeles,Rotterdam,Air,Automotive,5443.9,238.35,0.99,-0.36,16.075,0.03125
SC-14116,2024-10-13,Shanghai,Rotterdam,Road,Perishables,13800.39,301.8,10.11,-0.35,16.075,0.03125
SC-14117,2025-01-27,Antwerp,Rotterdam,Sea,Electronics,6395.56,493.01,11.59,-0.18,16.075,0.03125
SC-14118,2024-05-20,Hamburg,Antwerp,Sea,Electronics,2577.58,468.94,12.85,-0.59,15.88125,0.1625
SC-14119,2025-03-05,Los Angeles,Shanghai,Sea,Perishables,10863.42,431.21,63.88,-0.19,6.4,0.1875
SC-14120,2024-07-23,Los Angeles,Antwerp,Road,Electronics,4753.62,444.68,4.83,-0.05,15.88125,0.1625
SC-14121,2025-10-20,Hamburg,Rotterdam,Sea,Pharmaceuticals,8119.32,234.46,91.05,-0.08,16.075,0.03125
SC-14122,2025-06-22,Shanghai,Busan,Air,Perishables,10618.58,329.06,1.15,0.08,6.4125,0.08125
SC-14123,2024-09-12,Busan,Hamburg,Road,Pharmaceuticals,13553.83,447.64,19.22,0.1,14.15,0.2625
SC-14124,2025-10-07,Singapore,Los Angeles,Sea,Electronics,11986.77,197.08,69.96,-0.08,11.125,0.0
SC-14125,2025-07-10,Dubai,Shanghai,Rail,Textiles,10307.24,480.92,10.12,0.02,6.4,0.1875
SC-14126,2024-01-20,Singapore,Rotterdam,Air,Automotive,10354.68,208.48,0.86,-0.34,16.075,0.03125
SC-14127,2025-01-26,Rotterdam,Busan,Air,Automotive,14215.91,300.94,2.45,-0.18,6.4125,0.08125
SC-14128,2025-12-31,Dubai,Shanghai,Sea,Pharmaceuticals,4789.45,355.19,30.05,0.56,6.4,0.1875
SC-14129,2025-01-02,Antwerp,Singapore,Road,Pharmaceuticals,516.13,475.35,1.2,-0.18,13.7,0.0
SC-14130,2025-05-06,Antwerp,Rotterdam,Road,Textiles,4443.34,123.06,8.31,0.28,16.075,0.03125
SC-14131,2025-07-11,Rotterdam,Antwerp,Rail,Perishables,3659.43,373.32,3.1,0.02,15.88125,0.1625
SC-14132,2025-05-11,Shanghai,Busan,Rail,Electronics,10096.6,260.89,12.93,0.28,6.4125,0.08125
SC-14133,2024-12-18,Rotterdam,Antwerp,Road,Pharmaceuticals,9688.82,135.01,60.73,-0.26,15.88125,0.1625
SC-14134,2025-08-02,Antwerp,Busan,Road,Electronics,9105.19,388.53,19.29,-0.08,6.4125,0.08125
SC-14135,2025-05-29,Busan,Rotterdam,Air,Automotive,735.53,276.56,0.5,0.28,16.075,0.03125
SC-14136,2024-11-25,Shanghai,Singapore,Rail,Electronics,11067.28,330.83,14.02,-0.28,13.7,0.0
SC-14137,2025-02-01,Antwerp,Dubai,Road,Textiles,5191.19,162.13,3.89,0.0,22.25625,0.0
SC-14138,2024-10-03,Los Angeles,Busan,Rail,Textiles,10143.31,241.16,82.16,-0.35,6.4125,0.08125
SC-14139,2024-07-03,Rotterdam,Marseille,Air,Textiles,8570.39,309.06,2.09,-0.05,13.7,0.11875
SC-14140,2024-01-27,Los Angeles,Busan,Air,Pharmaceuticals,5469.6,203.05,0.5,-0.34,6.4125,0.08125
SC-14141,2024-11-22,Hamburg,Singapore,Air,Electronics,2451.36,99.99,0.63,-0.28,13.7,0.0
SC-14142,2025-09-03,Antwerp,Busan,Air,Textiles,1869.07,480.86,0.5,-0.02,6.4125,0.08125
SC-14143,2024-08-12,Busan,Dubai,Air,Automotive,12557.02,256.22,7.09,0.21,22.25625,0.0
SC-14144,2024-01-31,Rotterdam,Dubai,Air,Electronics,13816.76,367.23,2.77,-0.34,22.25625,0.0
SC-14145,2024-10-14,Hamburg,Shanghai,Air,Pharmaceuticals,9921.93,206.11,1.91,-0.35,6.4,0.1875
SC-14146,2024-02-29,Los Angeles,Dubai,Sea,Automotive,1999.79,178.21,9.79,-0.19,22.25625,0.0
SC-14147,2025-04-28,Busan,Shanghai,Sea,Textiles,6329.39,204.17,101.12,-0.25,6.4,0.1875
SC-14148,2025-06-26,Hamburg,Rotterdam,Rail,Electronics,11069.62,205.19,8.08,0.08,16.075,0.03125
SC-14149,2025-01-01,Los Angeles,Rotterdam,Rail,Textiles,11807.4,272.55,96.29,-0.18,16.075,0.03125
SC-14150,2025-08-21,Singapore,Hamburg,Air,Perishables,2214.17,272.19,1.15,-0.08,14.15,0.2625
SC-14151,2024-08-26,Rotterdam,Antwerp,Rail,Electronics,500.45,249.08,0.5,0.21,15.88125,0.1625
SC-14152,2024-06-12,Busan,Rotterdam,Air,Textiles,10825.99,68.26,4.48,-0.35,16.075,0.03125
SC-14153,2024-04-12,Shanghai,Marseille,Air,Perishables,5670.64,248.54,1.02,-0.96,13.7,0.11875
SC-14154,2024-09-10,Antwerp,Los Angeles,Air,Textiles,4189.98,85.38,0.5,0.1,11.125,0.0
SC-14155,2025-11-03,Los Angeles,Dubai,Rail,Perishables,687.01,63.94,1.21,-0.15,22.25625,0.0
SC-14156,2024-09-03,Dubai,Hamburg,Road,Textiles,8334.34,466.39,45.81,0.1,14.15,0.2625
SC-14157,2024-09-29,Busan,Shanghai,Sea,Perishables,12841.69,302.87,20.39,0.1,6.4,0.1875
SC-14158,2025-06-30,Busan,Dubai,Road,Pharmaceuticals,14385.66,330.09,12.66,0.08,22.25625,0.0
SC-14159,2024-02-27,Busan,Marseille,Air,Automotive,8703.3,201.5,0.67,-0.19,13.7,0.11875
SC-14160,2024-08-12,Singapore,Marseille,Rail,Automotive,7959.69,454.58,7.53,0.21,13.7,0.11875
SC-14161,2025-08-12,Shanghai,Antwerp,Air,Pharmaceuticals,1733.32,319.33,0.52,-0.08,15.88125,0.1625
SC-14162,2025-02-01,Hamburg,Rotterdam,Rail,Textiles,8458.66,384.82,60.16,0.0,16.075,0.03125
SC-14163,2024-12-29,Busan,Dubai,Sea,Automotive,6009.7,184.91,27.45,-0.26,22.25625,0.0
SC-14164,2024-06-26,Dubai,Hamburg,Road,Electronics,9303.46,480.05,7.77,-0.35,14.15,0.2625
SC-14165,2024-06-29,Hamburg,Los Angeles,Air,Pharmaceuticals,6136.53,410.41,1.19,-0.35,11.125,0.0
SC-14166,2024-08-30,Antwerp,Hamburg,Road,Automotive,3984.34,427.12,3.27,0.21,14.15,0.2625
SC-14167,2025-08-29,Rotterdam,Singapore,Air,Perishables,1877.0,86.92,0.5,-0.08,13.7,0.0
SC-14168,2024-11-21,Antwerp,Busan,Sea,Textiles,5066.32,136.21,8.13,-0.28,6.4125,0.08125
SC-14169,2025-12-15,Los Angeles,Dubai,Sea,Automotive,1901.35,143.53,4.87,0.56,22.25625,0.0
SC-14170,2025-01-02,Rotterdam,Marseille,Sea,Textiles,3065.01,136.18,17.42,-0.18,13.7,0.11875
SC-14171,2025-08-28,Antwerp,Singapore,Rail,Electronics,14816.37,427.85,22.57,-0.08,13.7,0.0
SC-14172,2024-01-29,Busan,Los Angeles,Road,Automotive,6939.5,16.91,4.46,-0.34,11.125,0.0
SC-14173,2025-12-21,Antwerp,Hamburg,Road,Automotive,8212.14,38.97,18.3,0.56,14.15,0.2625
SC-14174,2025-12-18,Rotterdam,Hamburg,Rail,Electronics,13167.47,137.68,10.19,0.56,14.15,0.2625
SC-14175,2024-12-26,Shanghai,Busan,Sea,Perishables,14935.75,100.74,36.39,-0.26,6.4125,0.08125
SC-14176,2025-08-04,Antwerp,Marseille,Air,Pharmaceuticals,8949.36,116.7,0.5,-0.08,13.7,0.11875
SC-14177,2025-07-31,Singapore,Dubai,Sea,Automotive,12280.87,399.17,52.52,0.02,22.25625,0.0
SC-14178,2024-05-25,Los Angeles,Singapore,Road,Perishables,5240.64,282.0,6.68,-0.59,13.7,0.0
SC-14179,2025-07-30,Rotterdam,Hamburg,Rail,Perishables,4933.29,3.88,35.78,0.02,14.15,0.2625
SC-14180,2024-07-11,Hamburg,Busan,Air,Automotive,6339.2,215.23,0.85,-0.05,6.4125,0.08125
SC-14181,2025-05-19,Hamburg,Shanghai,Rail,Textiles,10251.36,204.53,8.59,0.28,6.4,0.1875
SC-14182,2025-07-09,Shanghai,Dubai,Sea,Electronics,10391.78,57.86,62.05,0.02,22.25625,0.0
SC-14183,2024-11-12,Los Angeles,Singapore,Rail,Textiles,5070.97,338.39,8.93,-0.28,13.7,0.0
SC-14184,2024-06-28,Busan,Rotterdam,Air,Automotive,2431.54,351.35,1.78,-0.35,16.075,0.03125
SC-14185,2025-05-17,Antwerp,Singapore,Sea,Perishables,9669.75,360.73,27.96,0.28,13.7,0.0
SC-14186,2024-02-08,Shanghai,Singapore,Sea,Pharmaceuticals,2360.73,364.51,5.45,-0.19,13.7,0.0
SC-14187,2024-04-02,Dubai,Hamburg,Air,Textiles,8888.14,1.03,1.23,-0.96,14.15,0.2625
SC-14188,2024-02-27,Shanghai,Antwerp,Road,Automotive,10554.62,477.01,6.47,-0.19,15.88125,0.1625
SC-14189,2024-08-26,Shanghai,Los Angeles,Air,Electronics,10658.87,407.29,6.9,0.21,11.125,0.0
SC-14190,2025-09-08,Dubai,Busan,Road,Automotive,11425.35,452.09,27.18,-0.02,6.4125,0.08125
SC-14191,2024-08-12,Antwerp,Marseille,Sea,Textiles,13156.46,8.81,81.32,0.21,13.7,0.11875
SC-14192,2024-01-21,Busan,Antwerp,Rail,Textiles,7749.41,467.0,54.35,-0.34,15.88125,0.1625
SC-14193,2025-06-23,Rotterdam,Singapore,Road,Electronics,11088.61,405.08,21.89,0.08,13.7,0.0
SC-14194,2025-05-04,Hamburg,Marseille,Air,Pharmaceuticals,9478.0,418.77,0.67,0.28,13.7,0.11875
SC-14195,2024-01-01,Los Angeles,Antwerp,Road,Perishables,3206.28,47.55,23.29,-0.34,15.88125,0.1625
SC-14196,2024-12-05,Singapore,Dubai,Rail,Electronics,872.5,369.65,0.5,-0.26,22.25625,0.0
SC-14197,2025-09-20,Busan,Dubai,Road,Pharmaceuticals,4625.85,480.0,4.12,-0.02,22.25625,0.0
SC-14198,2024-07-25,Singapore,Antwerp,Sea,Textiles,6923.99,339.6,36.81,-0.05,15.88125,0.1625
SC-14199,2024-05-13,Shanghai,Antwerp,Rail,Automotive,9448.04,285.71,21.33,-0.59,15.88125,0.1625
SC-14200,2024-12-14,Busan,Dubai,Rail,Automotive,12824.41,472.87,14.01,-0.26,22.25625,0.0
SC-14201,2024-06-30,Antwerp,Rotterdam,Road,Pharmaceuticals,3345.56,222.03,2.1,-0.35,16.075,0.03125
SC-14202,2024-11-27,Dubai,Marseille,Sea,Electronics,2320.47,300.05,4.49,-0.28,13.7,0.11875
SC-14203,2024-03-01,Antwerp,Hamburg,Rail,Pharmaceuticals,14470.46,238.69,15.33,-0.36,14.15,0.2625
SC-14204,2024-01-23,Los Angeles,Marseille,Rail,Electronics,2066.65,466.49,1.79,-0.34,13.7,0.11875
SC-14205,2024-05-31,Antwerp,Busan,Rail,Automotive,7438.12,38.97,8.36,-0.59,6.4125,0.08125
SC-14206,2025-08-23,Singapore,Hamburg,Sea,Textiles,8990.67,251.06,147.23,-0.08,14.15,0.2625
SC-14207,2025-12-22,Singapore,Hamburg,Air,Textiles,8349.93,343.79,0.5,0.56,14.15,0.2625
SC-14208,2024-05-25,Hamburg,Shanghai,Sea,Pharmaceuticals,1747.47,396.16,2.66,-0.59,6.4,0.1875
SC-14209,2024-04-23,Shanghai,Busan,Rail,Automotive,1326.89,291.93,1.72,-0.96,6.4125,0.08125
SC-14210,2025-06-22,Rotterdam,Shanghai,Sea,Textiles,2029.51,454.55,3.29,0.08,6.4,0.1875
SC-14211,2025-01-08,Dubai,Marseille,Road,Automotive,8991.02,471.05,10.79,-0.18,13.7,0.11875
SC-14212,2024-03-15,Busan,Shanghai,Rail,Textiles,8393.0,33.1,23.75,-0.36,6.4,0.1875
SC-14213,2025-01-17,Busan,Singapore,Sea,Electronics,3889.24,201.78,48.59,-0.18,13.7,0.0
SC-14214,2025-12-22,Busan,Rotterdam,Sea,Perishables,9747.73,12.71,16.3,0.56,16.075,0.03125
SC-14215,2025-11-09,Shanghai,Marseille,Rail,Pharmaceuticals,12390.98,165.38,8.34,-0.15,13.7,0.11875
SC-14216,2025-02-09,Shanghai,Los Angeles,Rail,Automotive,1102.89,268.9,1.71,0.0,11.125,0.0
SC-14217,2025-08-23,Los Angeles,Shanghai,Road,Pharmaceuticals,7722.88,455.49,7.94,-0.08,6.4,0.1875
SC-14218,2024-04-13,Busan,Rotterdam,Rail,Electronics,10495.0,423.43,8.96,-0.96,16.075,0.03125
SC-14219,2024-12-10,Rotterdam,Dubai,Sea,Pharmaceuticals,4158.52,64.62,8.22,-0.26,22.25625,0.0
SC-14220,2024-11-05,Busan,Shanghai,Sea,Electronics,4962.68,47.42,11.21,-0.28,6.4,0.1875
SC-14221,2024-11-26,Hamburg,Rotterdam,Road,Textiles,9397.75,295.04,67.15,-0.28,16.075,0.03125
SC-14222,2024-05-19,Rotterdam,Los Angeles,Air,Perishables,13520.06,266.53,2.56,-0.59,11.125,0.0
SC-14223,2024-06-10,Rotterdam,Shanghai,Rail,Perishables,12243.9,133.92,100.21,-0.35,6.4,0.1875
SC-14224,2025-03-23,Singapore,Shanghai,Road,Perishables,8955.39,449.83,5.84,-0.19,6.4,0.1875
SC-14225,2025-10-16,Shanghai,Singapore,Road,Automotive,11088.21,463.76,11.34,-0.08,13.7,0.0
SC-14226,2025-05-13,Rotterdam,Singapore,Rail,Textiles,5789.93,201.9,39.56,0.28,13.7,0.0
SC-14227,2025-10-26,Hamburg,Dubai,Air,Perishables,9794.0,445.26,0.63,-0.08,22.25625,0.0
SC-14228,2024-11-20,Shanghai,Marseille,Sea,Perishables,7259.63,192.59,88.32,-0.28,13.7,0.11875
SC-14229,2024-06-27,Antwerp,Rotterdam,Road,Automotive,3254.07,368.67,3.42,-0.35,16.075,0.03125
SC-14230,2025-12-25,Rotterdam,Busan,Sea,Textiles,10675.2,238.5,140.16,0.56,6.4125,0.08125
SC-14231,2025-07-29,Shanghai,Dubai,Air,Automotive,8568.74,62.17,1.14,0.02,22.25625,0.0
SC-14232,2025-12-11,Singapore,Shanghai,Sea,Electronics,5700.01,464.04,27.71,0.56,6.4,0.1875
SC-14233,2025-09-20,Hamburg,Shanghai,Rail,Automotive,13714.42,227.59,11.94,-0.02,6.4,0.1875
SC-14234,2024-12-31,Rotterdam,Singapore,Air,Electronics,803.54,367.51,0.5,-0.26,13.7,0.0
SC-14235,2024-08-16,Busan,Rotterdam,Road,Textiles,5078.71,184.22,3.96,0.21,16.075,0.03125
SC-14236,2025-11-12,Dubai,Los Angeles,Air,Perishables,1324.78,10.42,0.5,-0.15,11.125,0.0
SC-14237,2025-08-26,Rotterdam,Shanghai,Sea,Automotive,11614.65,51.16,51.73,-0.08,6.4,0.1875
SC-14238,2024-06-28,Los Angeles,Rotterdam,Sea,Textiles,10680.56,248.61,173.1,-0.35,16.075,0.03125
SC-14239,2025-01-22,Singapore,Shanghai,Road,Pharmaceuticals,5304.61,345.29,5.62,-0.18,6.4,0.1875
SC-14240,2024-11-10,Los Angeles,Shanghai,Sea,Pharmaceuticals,10297.11,168.03,153.73,-0.28,6.4,0.1875
SC-14241,2025-12-06,Busan,Singapore,Air,Electronics,6241.09,348.05,2.5,0.56,13.7,0.0
SC-14242,2024-10-28,Singapore,Antwerp,Sea,Textiles,11465.68,349.62,30.06,-0.35,15.88125,0.1625
SC-14243,2024-05-10,Shanghai,Los Angeles,Air,Textiles,7085.66,352.26,0.5,-0.59,11.125,0.0
SC-14244,2024-06-30,Antwerp,Los Angeles,Rail,Pharmaceuticals,6478.06,246.77,9.4,-0.35,11.125,0.0
SC-14245,2024-01-02,Hamburg,Singapore,Sea,Textiles,14053.58,457.53,34.53,-0.34,13.7,0.0
SC-14246,2025-12-19,Busan,Shanghai,Air,Automotive,4137.75,245.11,0.74,0.56,6.4,0.1875
SC-14247,2025-08-09,Singapore,Antwerp,Air,Textiles,2246.49,225.68,0.5,-0.08,15.88125,0.1625
SC-14248,2025-02-04,Singapore,Dubai,Road,Perishables,8975.88,100.49,11.14,0.0,22.25625,0.0
SC-14249,2025-08-04,Singapore,Los Angeles,Road,Textiles,14555.17,154.52,17.5,-0.08,11.125,0.0
SC-14250,2024-02-03,Antwerp,Busan,Road,Automotive,5978.67,22.12,6.09,-0.19,6.4125,0.08125
SC-14251,2024-07-05,Los Angeles,Marseille,Road,Electronics,1399.53,317.13,2.78,-0.05,13.7,0.11875
SC-14252,2025-09-08,Los Angeles,Busan,Road,Textiles,5419.93,125.02,12.36,-0.02,6.4125,0.08125
SC-14253,2024-11-21,Dubai,Rotterdam,Sea,Perishables,7836.01,152.77,106.41,-0.28,16.075,0.03125
SC-14254,2025-09-18,Los Angeles,Busan,Road,Pharmaceuticals,2847.88,385.64,15.05,-0.02,6.4125,0.08125
SC-14255,2024-08-14,Los Angeles,Hamburg,Air,Pharmaceuticals,10042.48,164.28,0.87,0.21,14.15,0.2625
SC-14256,2025-10-16,Shanghai,Singapore,Sea,Pharmaceuticals,14967.37,121.86,30.09,-0.08,13.7,0.0
SC-14257,2025-08-02,Singapore,Busan,Air,Pharmaceuticals,7050.22,85.36,0.62,-0.08,6.4125,0.08125
SC-14258,2024-04-16,Antwerp,Rotterdam,Road,Perishables,5643.56,387.65,2.68,-0.96,16.075,0.03125
SC-14259,2025-05-23,Singapore,Marseille,Road,Electronics,6310.21,65.72,6.03,0.28,13.7,0.11875
SC-14260,2024-05-24,Singapore,Shanghai,Road,Automotive,2169.62,227.42,2.03,-0.59,6.4,0.1875
SC-14261,2024-12-05,Dubai,Rotterdam,Air,Textiles,13307.47,253.96,0.5,-0.26,16.075,0.03125
SC-14262,2024-03-20,Los Angeles,Marseille,Sea,Perishables,6514.97,344.01,79.64,-0.36,13.7,0.11875
SC-14263,2024-08-31,Shanghai,Hamburg,Air,Textiles,6115.48,317.01,2.89,0.21,14.15,0.2625
SC-14264,2024-12-21,Los Angeles,Rotterdam,Air,Automotive,10065.51,405.55,1.25,-0.26,16.075,0.03125
SC-14265,2024-11-23,Shanghai,Los Angeles,Road,Pharmaceuticals,6909.48,23.33,17.2,-0.28,11.125,0.0
SC-14266,2024-06-20,Rotterdam,Shanghai,Road,Perishables,9899.39,148.92,6.33,-0.35,6.4,0.1875
SC-14267,2025-10-13,Rotterdam,Shanghai,Sea,Perishables,1390.97,140.79,3.73,-0.08,6.4,0.1875
SC-14268,2024-03-31,Singapore,Los Angeles,Road,Perishables,12298.99,73.86,11.79,-0.36,11.125,0.0
SC-14269,2025-12-26,Antwerp,Rotterdam,Rail,Automotive,14137.31,145.3,40.75,0.56,16.075,0.03125
SC-14270,2025-11-17,Shanghai,Dubai,Road,Textiles,9907.1,155.57,6.91,-0.15,22.25625,0.0
SC-14271,2025-10-16,Dubai,Los Angeles,Road,Pharmaceuticals,14341.21,261.42,15.21,-0.08,11.125,0.0
SC-14272,2024-12-09,Dubai,Rotterdam,Rail,Electronics,2695.77,332.19,15.05,-0.26,16.075,0.03125
SC-14273,2025-04-02,Los Angeles,Antwerp,Air,Perishables,7422.53,191.17,0.72,-0.25,15.88125,0.1625
SC-14274,2024-01-12,Los Angeles,Hamburg,Air,Pharmaceuticals,9226.2,360.02,0.5,-0.34,14.15,0.2625
SC-14275,2024-09-28,Antwerp,Marseille,Rail,Electronics,8935.18,168.75,23.08,0.1,13.7,0.11875
SC-14276,2024-08-02,Antwerp,Hamburg,Air,Perishables,6321.2,145.85,0.5,0.21,14.15,0.2625
SC-14277,2024-09-12,Shanghai,Los Angeles,Sea,Perishables,5402.22,271.05,9.47,0.1,11.125,0.0
SC-14278,2025-12-10,Los Angeles,Antwerp,Sea,Pharmaceuticals,2338.95,12.83,26.88,0.56,15.88125,0.1625
SC-14279,2024-03-10,Los Angeles,Hamburg,Road,Textiles,6180.27,40.81,6.29,-0.36,14.15,0.2625
SC-14280,2024-12-24,Shanghai,Dubai,Rail,Pharmaceuticals,2858.58,209.57,7.52,-0.26,22.25625,0.0
SC-14281,2024-09-19,Dubai,Los Angeles,Rail,Electronics,11148.3,471.51,14.05,0.1,11.125,0.0
SC-14282,2024-04-20,Dubai,Singapore,Air,Automotive,3528.05,361.03,0.5,-0.96,13.7,0.0
SC-14283,2024-01-02,Rotterdam,Hamburg,Sea,Electronics,1349.2,44.98,7.99,-0.34,14.15,0.2625
SC-14284,2024-02-19,Singapore,Hamburg,Rail,Textiles,8509.31,423.31,64.17,-0.19,14.15,0.2625
SC-14285,2025-01-30,Antwerp,Rotterdam,Air,Electronics,9130.83,366.42,1.34,-0.18,16.075,0.03125
SC-14286,2025-03-24,Dubai,Shanghai,Air,Perishables,13142.74,305.86,2.25,-0.19,6.4,0.1875
SC-14287,2025-03-05,Singapore,Marseille,Sea,Textiles,8866.23,410.33,20.54,-0.19,13.7,0.11875
SC-14288,2024-06-19,Antwerp,Shanghai,Air,Textiles,5509.47,202.65,0.82,-0.35,6.4,0.1875
SC-14289,2025-02-27,Los Angeles,Busan,Sea,Pharmaceuticals,12143.67,111.53,68.8,0.0,6.4125,0.08125
SC-14290,2025-05-19,Busan,Dubai,Air,Automotive,8334.04,256.5,0.5,0.28,22.25625,0.0
SC-14291,2025-01-22,Los Angeles,Singapore,Sea,Pharmaceuticals,1649.56,274.87,27.36,-0.18,13.7,0.0
SC-14292,2024-12-25,Shanghai,Antwerp,Sea,Perishables,8704.83,269.62,24.73,-0.26,15.88125,0.1625
SC-14293,2025-07-13,Hamburg,Shanghai,Rail,Automotive,13666.27,282.97,19.67,0.02,6.4,0.1875
SC-14294,2025-01-19,Dubai,Busan,Sea,Automotive,6246.53,474.4,13.1,-0.18,6.4125,0.08125
SC-14295,2024-04-13,Singapore,Marseille,Rail,Textiles,4796.72,451.22,10.49,-0.96,13.7,0.11875
SC-14296,2025-05-05,Shanghai,Marseille,Road,Automotive,2580.31,437.98,15.7,0.28,13.7,0.11875
SC-14297,2025-08-14,Los Angeles,Dubai,Road,Perishables,2695.96,400.91,2.22,-0.08,22.25625,0.0
SC-14298,2025-10-28,Antwerp,Dubai,Rail,Textiles,6775.19,471.77,7.5,-0.08,22.25625,0.0
SC-14299,2025-12-04,Hamburg,Shanghai,Rail,Textiles,9137.36,50.15,9.27,0.56,6.4,0.1875
SC-14300,2024-08-18,Busan,Hamburg,Road,Textiles,1668.92,133.3,1.93,0.21,14.15,0.2625
SC-14301,2024-06-15,Shanghai,Dubai,Rail,Electronics,14123.74,248.03,20.22,-0.35,22.25625,0.0
SC-14302,2025-04-07,Rotterdam,Busan,Road,Perishables,11449.44,423.42,12.41,-0.25,6.4125,0.08125
SC-14303,2024-03-16,Hamburg,Dubai,Sea,Pharmaceuticals,9006.05,253.08,42.97,-0.36,22.25625,0.0
SC-14304,2024-02-04,Shanghai,Busan,Sea,Pharmaceuticals,12512.36,374.27,35.99,-0.19,6.4125,0.08125
SC-14305,2024-10-28,Dubai,Marseille,Sea,Pharmaceuticals,1662.71,70.34,8.94,-0.35,13.7,0.11875
SC-14306,2024-01-21,Antwerp,Busan,Air,Perishables,7414.16,126.95,3.68,-0.34,6.4125,0.08125
SC-14307,2024-11-22,Rotterdam,Hamburg,Road,Pharmaceuticals,9636.35,366.16,7.7,-0.28,14.15,0.2625
SC-14308,2024-09-24,Dubai,Busan,Road,Pharmaceuticals,12515.47,83.2,15.84,0.1,6.4125,0.08125
SC-14309,2024-04-17,Rotterdam,Dubai,Road,Perishables,11860.31,176.33,8.8,-0.96,22.25625,0.0
SC-14310,2024-03-16,Dubai,Los Angeles,Rail,Electronics,4517.5,133.17,36.16,-0.36,11.125,0.0
SC-14311,2024-12-16,Busan,Los Angeles,Rail,Perishables,14142.76,175.58,15.93,-0.26,11.125,0.0
SC-14312,2024-06-23,Shanghai,Rotterdam,Road,Textiles,2303.01,354.45,4.1,-0.35,16.075,0.03125
SC-14313,2025-01-19,Dubai,Singapore,Road,Textiles,13189.44,184.56,10.68,-0.18,13.7,0.0
SC-14314,2024-06-13,Singapore,Dubai,Road,Textiles,14578.63,278.08,16.07,-0.35,22.25625,0.0
SC-14315,2024-03-17,Busan,Antwerp,Rail,Electronics,3068.73,50.87,4.07,-0.36,15.88125,0.1625
SC-14316,2025-07-14,Antwerp,Busan,Road,Pharmaceuticals,10969.96,402.7,10.16,0.02,6.4125,0.08125
SC-14317,2024-04-05,Los Angeles,Busan,Road,Pharmaceuticals,1084.14,185.57,8.16,-0.96,6.4125,0.08125
SC-14318,2024-12-12,Singapore,Dubai,Rail,Pharmaceuticals,6378.63,324.62,19.68,-0.26,22.25625,0.0
SC-14319,2025-08-31,Los Angeles,Antwerp,Sea,Perishables,7986.11,362.97,16.78,-0.08,15.88125,0.1625
SC-14320,2025-09-20,Singapore,Busan,Road,Textiles,8919.36,105.62,8.02,-0.02,6.4125,0.08125
SC-14321,2025-05-09,Shanghai,Busan,Air,Electronics,14071.09,442.45,8.26,0.28,6.4125,0.08125
SC-14322,2025-12-22,Hamburg,Busan,Road,Electronics,10247.63,308.5,58.61,0.56,6.4125,0.08125
SC-14323,2024-02-01,Los Angeles,Rotterdam,Rail,Perishables,7478.53,214.93,8.51,-0.19,16.075,0.03125
SC-14324,2025-03-17,Antwerp,Rotterdam,Road,Automotive,12240.29,91.99,11.99,-0.19,16.075,0.03125
SC-14325,2025-10-31,Los Angeles,Antwerp,Sea,Automotive,14282.73,471.21,233.78,-0.08,15.88125,0.1625
SC-14326,2024-06-17,Shanghai,Antwerp,Rail,Textiles,819.96,377.78,0.68,-0.35,15.88125,0.1625
SC-14327,2025-09-13,Singapore,Marseille,Rail,Perishables,14746.56,104.8,12.89,-0.02,13.7,0.11875
SC-14328,2025-03-20,Rotterdam,Marseille,Sea,Electronics,1748.92,169.52,3.36,-0.19,13.7,0.11875
SC-14329,2024-06-09,Dubai,Marseille,Sea,Textiles,12308.61,405.03,23.11,-0.35,13.7,0.11875
SC-14330,2024-02-24,Busan,Antwerp,Road,Automotive,4564.85,348.14,4.07,-0.19,15.88125,0.1625
SC-14331,2024-04-13,Hamburg,Rotterdam,Air,Perishables,2416.61,383.13,0.53,-0.96,16.075,0.03125
SC-14332,2024-12-05,Los Angeles,Antwerp,Rail,Perishables,6877.91,221.16,5.72,-0.26,15.88125,0.1625
SC-14333,2024-07-29,Rotterdam,Dubai,Rail,Textiles,9837.37,358.52,30.59,-0.05,22.25625,0.0
